Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Customer_Segment,Year,Month,Month_Name,Quarter,Profit_Margin_Pct
ORD011769,2025-01-03,C0666,Isabella Smith,P028,Leather Wallet,Accessories,Yorkshire,York,2,60.16,0.0,120.32,49.66,70.66,Debit Card,Consumer,2025,1,Jan,Q1,58.72672872340425
ORD011972,2025-01-03,C0164,Thomas Hall,P023,Robot Vacuum,Home Appliances,South West,Exeter,2,334.81,0.0,669.62,447.38,222.24,Debit Card,Consumer,2025,1,Jan,Q1,33.18897285027329
ORD012881,2025-01-03,C0078,Ava Jones,P012,Bookshelf,Furniture,Yorkshire,Leeds,2,173.27,0.0,346.54,204.5,142.04,Credit Card,Consumer,2025,1,Jan,Q1,40.988053327177234
ORD013021,2025-01-03,C0964,Muhammad White,P015,Running Shoes,Sports,East Midlands,Nottingham,4,123.31,0.2,394.59,256.2,138.39,Credit Card,Consumer,2025,1,Jan,Q1,35.071846726982436
ORD013325,2025-01-03,C0549,Harry Hall,P009,Office Chair,Furniture,East of England,Ipswich,1,254.51,0.0,254.51,140.35,114.16,Credit Card,Consumer,2025,1,Jan,Q1,44.85481906408393
ORD013729,2025-01-03,C0191,Chloe Hall,P029,Travel Bag,Accessories,Scotland,Edinburgh,1,107.16,0.15,91.09,51.26,39.83,Debit Card,Consumer,2025,1,Jan,Q1,43.72598528927434
ORD013921,2025-01-03,C0241,Isla Edwards,P004,Bluetooth Speaker,Electronics,Scotland,Glasgow,1,90.2,0.1,81.18,47.32,33.86,Credit Card,Consumer,2025,1,Jan,Q1,41.70978073417098
ORD013969,2025-01-03,C0455,Amelia Lewis,P005,Mechanical Keyboard,Electronics,London,London,3,118.33,0.0,354.99,198.54,156.45,Debit Card,Small Business,2025,1,Jan,Q1,44.071663990534944
ORD014328,2025-01-03,C0073,Ethan Edwards,P020,Sports Backpack,Sports,London,London,1,59.51,0.1,53.56,30.98,22.58,Credit Card,Consumer,2025,1,Jan,Q1,42.158327109783414
ORD014537,2025-01-03,C0465,Lily Taylor,P017,Yoga Mat,Sports,North West,Manchester,1,40.69,0.05,38.66,17.99,20.67,Credit Card,Consumer,2025,1,Jan,Q1,53.466114847387495
ORD014700,2025-01-03,C0029,Emily Jones,P007,4K Monitor,Electronics,Northern Ireland,Belfast,1,397.89,0.1,358.1,254.19,103.91,PayPal,Consumer,2025,1,Jan,Q1,29.017034347947497
ORD014973,2025-01-03,C0449,Isabella Thompson,P020,Sports Backpack,Sports,West Midlands,Wolverhampton,2,61.07,0.0,122.14,61.7,60.44,PayPal,Consumer,2025,1,Jan,Q1,49.48419846078271
ORD015281,2025-01-03,C0483,Olivia Smith,P013,Filing Cabinet,Furniture,London,London,3,135.9,0.1,366.93,241.17,125.76,Credit Card,Corporate,2025,1,Jan,Q1,34.27356716539939
ORD015895,2025-01-03,C0838,Ava Hall,P008,USB-C Hub,Electronics,London,London,10,56.71,0.1,510.39,288.6,221.79,Debit Card,Corporate,2025,1,Jan,Q1,43.45500499617939
ORD016632,2025-01-03,C0834,Sophie Wright,P023,Robot Vacuum,Home Appliances,East of England,Cambridge,3,337.77,0.05,962.64,672.84,289.8,Credit Card,Consumer,2025,1,Jan,Q1,30.104712041884817
ORD016763,2025-01-03,C0241,Isla Edwards,P001,Laptop Pro 14,Electronics,Yorkshire,Sheffield,1,969.62,0.0,969.62,731.31,238.31,Debit Card,Consumer,2025,1,Jan,Q1,24.5776696025247
ORD017090,2025-01-03,C0331,Liam Lewis,P002,Laptop Air 13,Electronics,Scotland,Aberdeen,1,806.32,0.0,806.32,547.65,258.67,Credit Card,Consumer,2025,1,Jan,Q1,32.08031550749082
ORD017504,2025-01-03,C0862,Charlie Roberts,P007,4K Monitor,Electronics,East Midlands,Leicester,3,411.72,0.0,1235.16,758.61,476.55,Bank Transfer,Consumer,2025,1,Jan,Q1,38.58204605071408
ORD018710,2025-01-03,C0635,Emily Brown,P002,Laptop Air 13,Electronics,London,London,3,786.87,0.05,2242.58,1673.04,569.54,Debit Card,Consumer,2025,1,Jan,Q1,25.396641368423868
ORD019086,2025-01-03,C0192,Jacob Edwards,P021,Coffee Machine,Home Appliances,North West,Liverpool,1,207.09,0.0,207.09,116.3,90.79,Credit Card,Consumer,2025,1,Jan,Q1,43.84084214592689
ORD019858,2025-01-03,C0285,Leo White,P019,Fitness Tracker,Sports,West Midlands,Wolverhampton,2,131.02,0.05,248.94,145.02,103.92,Debit Card,Consumer,2025,1,Jan,Q1,41.744998794890336
ORD001248,2025-01-04,C0317,Isabella Wright,P008,USB-C Hub,Electronics,North West,Liverpool,3,60.99,0.15,155.52,87.84,67.68,Debit Card,Corporate,2025,1,Jan,Q1,43.51851851851852
ORD001371,2025-01-04,C0453,Jack Johnson,P025,Toaster,Home Appliances,East of England,Ipswich,1,38.48,0.0,38.48,20.0,18.48,Credit Card,Consumer,2025,1,Jan,Q1,48.024948024948024
ORD001677,2025-01-04,C0383,Isla Johnson,P007,4K Monitor,Electronics,South West,Exeter,2,395.13,0.05,750.75,504.66,246.09,Credit Card,Consumer,2025,1,Jan,Q1,32.77922077922078
ORD001678,2025-01-04,C0087,George Thomas,P021,Coffee Machine,Home Appliances,East of England,Cambridge,1,190.81,0.0,190.81,115.45,75.36,Credit Card,Small Business,2025,1,Jan,Q1,39.494785388606466
ORD002173,2025-01-04,C0853,Evie Wilson,P010,Standing Desk,Furniture,North East,Middlesbrough,2,496.21,0.0,992.42,609.06,383.36,Credit Card,Consumer,2025,1,Jan,Q1,38.62880635214929
ORD002485,2025-01-04,C0738,Mason Smith,P014,Office Desk,Furniture,London,London,3,325.31,0.1,878.34,576.06,302.28,Credit Card,Small Business,2025,1,Jan,Q1,34.4149190518478
ORD003187,2025-01-04,C0814,Sophia Green,P015,Running Shoes,Sports,East of England,Ipswich,1,117.97,0.0,117.97,64.44,53.53,Bank Transfer,Consumer,2025,1,Jan,Q1,45.37594303636518
ORD003259,2025-01-04,C0168,James Roberts,P005,Mechanical Keyboard,Electronics,South East,Southampton,1,119.42,0.0,119.42,63.53,55.89,Credit Card,Consumer,2025,1,Jan,Q1,46.801205828169486
ORD004144,2025-01-04,C0205,James Wright,P001,Laptop Pro 14,Electronics,Scotland,Aberdeen,1,1025.47,0.05,974.2,724.4,249.8,Debit Card,Consumer,2025,1,Jan,Q1,25.641552042701704
ORD005159,2025-01-04,C0945,Ethan Thompson,P022,Air Fryer,Home Appliances,South East,Oxford,1,128.9,0.15,109.56,71.46,38.1,Credit Card,Small Business,2025,1,Jan,Q1,34.775465498357065
ORD005281,2025-01-04,C0615,Mason Walker,P014,Office Desk,Furniture,South East,Southampton,5,333.99,0.0,1669.95,971.95,698.0,Credit Card,Small Business,2025,1,Jan,Q1,41.797658612533304
ORD005490,2025-01-04,C0895,Mason Wright,P010,Standing Desk,Furniture,Wales,Cardiff,1,515.72,0.0,515.72,314.2,201.52,Debit Card,Consumer,2025,1,Jan,Q1,39.075467307841464
ORD005507,2025-01-04,C0889,Isla Roberts,P012,Bookshelf,Furniture,North West,Liverpool,1,176.68,0.0,176.68,105.44,71.24,PayPal,Consumer,2025,1,Jan,Q1,40.321485170930494
ORD005731,2025-01-04,C0545,Jacob Wright,P012,Bookshelf,Furniture,West Midlands,Birmingham,1,181.8,0.2,145.44,105.2,40.24,Credit Card,Consumer,2025,1,Jan,Q1,27.66776677667767
ORD006481,2025-01-04,C0293,Jacob Hall,P023,Robot Vacuum,Home Appliances,Wales,Swansea,2,352.65,0.15,599.5,438.24,161.26,Debit Card,Consumer,2025,1,Jan,Q1,26.899082568807337
ORD006588,2025-01-04,C0019,George Jones,P021,Coffee Machine,Home Appliances,London,London,4,206.47,0.0,825.88,455.24,370.64,Debit Card,Consumer,2025,1,Jan,Q1,44.87819053615537
ORD006897,2025-01-04,C0814,Sophia Green,P024,Electric Kettle,Home Appliances,Scotland,Glasgow,1,47.94,0.0,47.94,24.84,23.1,Debit Card,Consumer,2025,1,Jan,Q1,48.18523153942429
ORD007708,2025-01-04,C0203,Leo Clarke,P029,Travel Bag,Accessories,London,London,2,112.46,0.0,224.92,100.12,124.8,Debit Card,Consumer,2025,1,Jan,Q1,55.48639516272452
ORD008133,2025-01-04,C0654,Chloe Hall,P025,Toaster,Home Appliances,London,London,1,38.09,0.1,34.28,19.95,14.33,Debit Card,Consumer,2025,1,Jan,Q1,41.80280046674446
ORD008451,2025-01-04,C0550,Thomas Johnson,P015,Running Shoes,Sports,Yorkshire,York,1,120.24,0.0,120.24,66.73,53.51,Credit Card,Small Business,2025,1,Jan,Q1,44.50266134397871
ORD008900,2025-01-04,C0217,Muhammad Thompson,P005,Mechanical Keyboard,Electronics,London,London,4,119.77,0.0,479.08,260.44,218.64,PayPal,Consumer,2025,1,Jan,Q1,45.63747182099023
ORD009095,2025-01-04,C0501,Leo Wilson,P008,USB-C Hub,Electronics,Yorkshire,York,2,57.53,0.1,103.55,57.12,46.43,PayPal,Corporate,2025,1,Jan,Q1,44.83824239497827
ORD009797,2025-01-04,C0429,Muhammad Evans,P009,Office Chair,Furniture,North West,Liverpool,2,249.48,0.0,498.96,286.86,212.1,Credit Card,Consumer,2025,1,Jan,Q1,42.50841750841751
ORD011029,2025-01-04,C0365,Emily Edwards,P002,Laptop Air 13,Electronics,South East,Southampton,1,774.53,0.1,697.08,543.67,153.41,Debit Card,Consumer,2025,1,Jan,Q1,22.00751707121134
ORD011377,2025-01-04,C0237,Ella Brown,P022,Air Fryer,Home Appliances,East Midlands,Derby,2,128.1,0.15,217.77,144.76,73.01,Credit Card,Small Business,2025,1,Jan,Q1,33.52619736419158
ORD011527,2025-01-04,C0107,Thomas Hughes,P002,Laptop Air 13,Electronics,London,London,4,831.25,0.0,3325.0,2275.04,1049.96,Credit Card,Small Business,2025,1,Jan,Q1,31.577744360902255
ORD011555,2025-01-04,C0311,Charlie Clarke,P016,Training Shoes,Sports,London,London,1,97.17,0.1,87.45,51.79,35.66,Credit Card,Consumer,2025,1,Jan,Q1,40.77758719268152
ORD012038,2025-01-04,C0683,Sophia Johnson,P009,Office Chair,Furniture,London,London,1,246.86,0.0,246.86,145.67,101.19,PayPal,Consumer,2025,1,Jan,Q1,40.9908450133679
ORD012258,2025-01-04,C0870,Amelia Lewis,P006,Wireless Mouse,Electronics,Yorkshire,Leeds,2,48.65,0.1,87.57,48.68,38.89,Credit Card,Consumer,2025,1,Jan,Q1,44.410186136804846
ORD012805,2025-01-04,C0960,Sophia Thomas,P024,Electric Kettle,Home Appliances,East of England,Cambridge,2,50.41,0.2,80.66,49.16,31.5,PayPal,Small Business,2025,1,Jan,Q1,39.05281428217208
ORD013227,2025-01-04,C0178,Ella Taylor,P019,Fitness Tracker,Sports,North East,Sunderland,3,134.44,0.05,383.15,217.05,166.1,Credit Card,Corporate,2025,1,Jan,Q1,43.35116794988908
ORD013576,2025-01-04,C0394,Ethan Wilson,P024,Electric Kettle,Home Appliances,Scotland,Edinburgh,2,49.82,0.15,84.69,50.62,34.07,Bank Transfer,Consumer,2025,1,Jan,Q1,40.22907072853938
ORD013925,2025-01-04,C0361,Jack Taylor,P012,Bookshelf,Furniture,Yorkshire,York,3,176.1,0.05,501.88,311.46,190.42,Debit Card,Small Business,2025,1,Jan,Q1,37.94134055949629
ORD014322,2025-01-04,C0005,Noah Thomas,P014,Office Desk,Furniture,London,London,1,329.49,0.0,329.49,196.15,133.34,Credit Card,Consumer,2025,1,Jan,Q1,40.46860299250356
ORD014417,2025-01-04,C0464,Jack Edwards,P007,4K Monitor,Electronics,Wales,Cardiff,1,412.72,0.05,392.08,258.19,133.89,Debit Card,Consumer,2025,1,Jan,Q1,34.148643134054275
ORD014931,2025-01-04,C0882,Olivia Green,P011,Desk Lamp,Furniture,North East,Sunderland,2,71.47,0.0,142.94,64.24,78.7,Debit Card,Consumer,2025,1,Jan,Q1,55.058066321533516
ORD015148,2025-01-04,C0290,Oliver Lewis,P007,4K Monitor,Electronics,Wales,Cardiff,1,417.18,0.05,396.32,251.92,144.4,Debit Card,Consumer,2025,1,Jan,Q1,36.435203875656036
ORD016115,2025-01-04,C0516,Amelia Roberts,P020,Sports Backpack,Sports,Wales,Swansea,1,59.9,0.0,59.9,31.17,28.73,Credit Card,Consumer,2025,1,Jan,Q1,47.96327212020034
ORD016142,2025-01-04,C0143,Oliver Edwards,P018,Dumbbell Set,Sports,East Midlands,Leicester,1,78.04,0.1,70.24,43.11,27.13,Credit Card,Consumer,2025,1,Jan,Q1,38.624715261959
ORD016950,2025-01-04,C0480,Liam Hall,P030,Smart Watch,Accessories,Yorkshire,York,1,232.31,0.05,220.69,134.9,85.79,Debit Card,Consumer,2025,1,Jan,Q1,38.87353301010468
ORD017444,2025-01-04,C0200,George White,P025,Toaster,Home Appliances,North West,Preston,2,38.65,0.0,77.3,39.72,37.58,Credit Card,Small Business,2025,1,Jan,Q1,48.61578266494179
ORD017460,2025-01-04,C0033,Isabella Thompson,P011,Desk Lamp,Furniture,South East,Reading,1,67.75,0.15,57.59,31.46,26.13,Debit Card,Consumer,2025,1,Jan,Q1,45.37246049661399
ORD018389,2025-01-04,C0488,Emily Davies,P016,Training Shoes,Sports,South West,Exeter,1,98.72,0.05,93.78,53.94,39.84,Debit Card,Consumer,2025,1,Jan,Q1,42.482405630198336
ORD019249,2025-01-04,C0798,Emily Roberts,P022,Air Fryer,Home Appliances,East Midlands,Nottingham,1,127.21,0.0,127.21,68.44,58.77,Credit Card,Small Business,2025,1,Jan,Q1,46.19919817624401
ORD019293,2025-01-04,C0519,Mia Green,P013,Filing Cabinet,Furniture,London,London,1,135.96,0.0,135.96,82.66,53.3,Credit Card,Consumer,2025,1,Jan,Q1,39.20270667843483
ORD019488,2025-01-04,C0883,Ava Brown,P011,Desk Lamp,Furniture,Scotland,Aberdeen,1,69.69,0.0,69.69,31.92,37.77,Credit Card,Small Business,2025,1,Jan,Q1,54.19715884631942
ORD019741,2025-01-04,C0113,Olivia Roberts,P008,USB-C Hub,Electronics,South West,Exeter,6,61.09,0.15,311.56,175.26,136.3,Credit Card,Small Business,2025,1,Jan,Q1,43.747592759019135
ORD000822,2025-01-05,C0012,Emily Brown,P003,Wireless Headphones,Electronics,South East,Reading,4,146.25,0.1,526.5,340.12,186.38,Debit Card,Corporate,2025,1,Jan,Q1,35.39981006647673
ORD001590,2025-01-05,C0693,Liam Hall,P021,Coffee Machine,Home Appliances,East Midlands,Derby,2,196.34,0.05,373.05,232.26,140.79,Credit Card,Consumer,2025,1,Jan,Q1,37.74024929634097
ORD001648,2025-01-05,C0078,Ava Jones,P003,Wireless Headphones,Electronics,East Midlands,Derby,2,147.16,0.0,294.32,172.48,121.84,Credit Card,Consumer,2025,1,Jan,Q1,41.3971187822778
ORD002054,2025-01-05,C0981,Ava Evans,P016,Training Shoes,Sports,London,London,2,98.48,0.05,187.11,102.8,84.31,Debit Card,Corporate,2025,1,Jan,Q1,45.05905617016728
ORD002905,2025-01-05,C0436,Jack Lewis,P005,Mechanical Keyboard,Electronics,East of England,Ipswich,4,120.86,0.0,483.44,261.56,221.88,Credit Card,Consumer,2025,1,Jan,Q1,45.896078106900546
ORD004244,2025-01-05,C0557,Ethan Green,P023,Robot Vacuum,Home Appliances,South East,Oxford,3,351.45,0.05,1001.63,663.15,338.48,Debit Card,Small Business,2025,1,Jan,Q1,33.79291754440262
ORD004379,2025-01-05,C0987,Ella Edwards,P029,Travel Bag,Accessories,London,London,3,111.67,0.0,335.01,154.5,180.51,PayPal,Consumer,2025,1,Jan,Q1,53.881973672427684
ORD005156,2025-01-05,C0509,Grace White,P001,Laptop Pro 14,Electronics,East of England,Ipswich,3,1002.89,0.0,3008.67,2189.73,818.94,Debit Card,Small Business,2025,1,Jan,Q1,27.2193361186172
ORD005177,2025-01-05,C0168,James Roberts,P019,Fitness Tracker,Sports,North West,Liverpool,1,127.77,0.05,121.38,71.77,49.61,Bank Transfer,Consumer,2025,1,Jan,Q1,40.871642774756964
ORD005252,2025-01-05,C0192,Jacob Edwards,P018,Dumbbell Set,Sports,London,London,1,79.46,0.05,75.49,42.54,32.95,Credit Card,Consumer,2025,1,Jan,Q1,43.64816531990993
ORD005939,2025-01-05,C0184,Lucas Green,P023,Robot Vacuum,Home Appliances,Scotland,Glasgow,1,346.75,0.0,346.75,223.35,123.4,Credit Card,Small Business,2025,1,Jan,Q1,35.587599134823364
ORD006081,2025-01-05,C0284,George Thomas,P013,Filing Cabinet,Furniture,North West,Liverpool,3,134.04,0.05,382.01,243.93,138.08,Debit Card,Corporate,2025,1,Jan,Q1,36.14565063741787
ORD006411,2025-01-05,C0996,Emily White,P004,Bluetooth Speaker,Electronics,Scotland,Aberdeen,2,88.82,0.1,159.88,93.86,66.02,Credit Card,Corporate,2025,1,Jan,Q1,41.293470102576926
ORD006619,2025-01-05,C0389,Grace Jones,P014,Office Desk,Furniture,North West,Preston,1,318.92,0.2,255.14,189.33,65.81,PayPal,Consumer,2025,1,Jan,Q1,25.793681900133265
ORD006767,2025-01-05,C0204,James Clarke,P006,Wireless Mouse,Electronics,London,London,2,49.31,0.1,88.76,47.94,40.82,Credit Card,Corporate,2025,1,Jan,Q1,45.989184317260026
ORD006955,2025-01-05,C0547,Emily Lewis,P003,Wireless Headphones,Electronics,Yorkshire,York,3,155.54,0.0,466.62,258.84,207.78,Debit Card,Consumer,2025,1,Jan,Q1,44.52873858814453
ORD007064,2025-01-05,C0219,Evie Thompson,P014,Office Desk,Furniture,East Midlands,Nottingham,1,337.61,0.05,320.73,196.9,123.83,Credit Card,Consumer,2025,1,Jan,Q1,38.60879867801577
ORD008352,2025-01-05,C0953,George Davies,P003,Wireless Headphones,Electronics,London,London,1,152.19,0.0,152.19,86.12,66.07,PayPal,Consumer,2025,1,Jan,Q1,43.41283921414021
ORD009487,2025-01-05,C0167,Thomas Thompson,P014,Office Desk,Furniture,North East,Newcastle,2,327.82,0.05,622.86,392.1,230.76,PayPal,Consumer,2025,1,Jan,Q1,37.048453906174736
ORD010520,2025-01-05,C0126,Muhammad Davies,P002,Laptop Air 13,Electronics,London,London,1,812.82,0.1,731.54,565.11,166.43,Credit Card,Consumer,2025,1,Jan,Q1,22.750635645350904
ORD010578,2025-01-05,C0320,Thomas Thompson,P008,USB-C Hub,Electronics,South West,Plymouth,4,60.5,0.0,242.0,113.92,128.08,PayPal,Small Business,2025,1,Jan,Q1,52.925619834710744
ORD011274,2025-01-05,C0239,Isla Wright,P028,Leather Wallet,Accessories,Yorkshire,Sheffield,1,61.38,0.05,58.31,24.62,33.69,Debit Card,Consumer,2025,1,Jan,Q1,57.77739667295489
ORD011390,2025-01-05,C0316,Lily Edwards,P025,Toaster,Home Appliances,West Midlands,Wolverhampton,1,37.48,0.0,37.48,20.08,17.4,Debit Card,Consumer,2025,1,Jan,Q1,46.4247598719317
ORD011931,2025-01-05,C0029,Emily Jones,P015,Running Shoes,Sports,Yorkshire,Sheffield,1,121.71,0.1,109.54,64.22,45.32,Debit Card,Consumer,2025,1,Jan,Q1,41.37301442395472
ORD012055,2025-01-05,C0800,Olivia Thomas,P028,Leather Wallet,Accessories,East Midlands,Leicester,3,59.68,0.0,179.04,74.49,104.55,Debit Card,Consumer,2025,1,Jan,Q1,58.39477211796247
ORD013684,2025-01-05,C0278,Isabella Hughes,P007,4K Monitor,Electronics,East of England,Ipswich,1,404.23,0.1,363.81,252.27,111.54,Credit Card,Consumer,2025,1,Jan,Q1,30.658860394161792
ORD015719,2025-01-05,C0322,Emily Johnson,P007,4K Monitor,Electronics,North West,Preston,2,392.21,0.0,784.42,513.22,271.2,Credit Card,Consumer,2025,1,Jan,Q1,34.573315315774714
ORD016257,2025-01-05,C0313,Leo Davies,P004,Bluetooth Speaker,Electronics,South East,Brighton,4,87.23,0.0,348.92,187.2,161.72,Bank Transfer,Consumer,2025,1,Jan,Q1,46.34873323397913
ORD016493,2025-01-05,C0053,Leo Green,P023,Robot Vacuum,Home Appliances,West Midlands,Wolverhampton,1,338.32,0.0,338.32,217.46,120.86,Debit Card,Consumer,2025,1,Jan,Q1,35.723575313312836
ORD016814,2025-01-05,C0896,Mason Hall,P019,Fitness Tracker,Sports,London,London,1,133.8,0.1,120.42,72.82,47.6,Debit Card,Consumer,2025,1,Jan,Q1,39.52831755522339
ORD017361,2025-01-05,C0245,Chloe Hall,P018,Dumbbell Set,Sports,North West,Preston,1,79.93,0.05,75.93,42.51,33.42,Debit Card,Consumer,2025,1,Jan,Q1,44.01422362702489
ORD017969,2025-01-05,C0075,Charlie Edwards,P005,Mechanical Keyboard,Electronics,East Midlands,Leicester,1,123.35,0.0,123.35,65.69,57.66,Credit Card,Consumer,2025,1,Jan,Q1,46.7450344548034
ORD017989,2025-01-05,C0887,Charlie Wilson,P001,Laptop Pro 14,Electronics,East of England,Cambridge,1,997.01,0.1,897.31,737.7,159.61,Credit Card,Consumer,2025,1,Jan,Q1,17.78760963323712
ORD018924,2025-01-05,C0513,Lucas Wright,P017,Yoga Mat,Sports,London,London,1,39.6,0.05,37.62,18.03,19.59,PayPal,Consumer,2025,1,Jan,Q1,52.07336523125997
ORD019645,2025-01-05,C0373,Jack Thomas,P024,Electric Kettle,Home Appliances,North West,Manchester,2,48.69,0.0,97.38,50.4,46.98,Credit Card,Consumer,2025,1,Jan,Q1,48.24399260628466
ORD019660,2025-01-05,C0177,Oliver Thomas,P021,Coffee Machine,Home Appliances,East Midlands,Nottingham,1,205.14,0.0,205.14,114.83,90.31,Debit Card,Consumer,2025,1,Jan,Q1,44.02359364336551
ORD019979,2025-01-05,C0795,Jack Edwards,P005,Mechanical Keyboard,Electronics,West Midlands,Birmingham,2,126.43,0.0,252.86,127.96,124.9,Debit Card,Consumer,2025,1,Jan,Q1,49.3949220912758
ORD000533,2025-01-06,C0818,Isabella Taylor,P003,Wireless Headphones,Electronics,South West,Plymouth,2,152.11,0.0,304.22,169.7,134.52,PayPal,Small Business,2025,1,Jan,Q1,44.21800013148379
ORD002191,2025-01-06,C0502,Thomas Walker,P023,Robot Vacuum,Home Appliances,South East,Reading,2,351.88,0.05,668.57,430.2,238.37,Debit Card,Small Business,2025,1,Jan,Q1,35.653708661770644
ORD002805,2025-01-06,C0186,Harry Hughes,P029,Travel Bag,Accessories,North East,Sunderland,3,109.6,0.0,328.8,154.86,173.94,Credit Card,Corporate,2025,1,Jan,Q1,52.9014598540146
ORD003057,2025-01-06,C0084,Sophie Taylor,P026,Blender,Home Appliances,South West,Exeter,1,71.78,0.0,71.78,34.89,36.89,Credit Card,Consumer,2025,1,Jan,Q1,51.393145723042636
ORD003740,2025-01-06,C0008,Ava Clarke,P005,Mechanical Keyboard,Electronics,East Midlands,Derby,1,119.78,0.05,113.79,64.87,48.92,PayPal,Consumer,2025,1,Jan,Q1,42.99147552509008
ORD003862,2025-01-06,C0371,Oliver Walker,P019,Fitness Tracker,Sports,London,London,3,125.8,0.05,358.53,216.42,142.11,Credit Card,Corporate,2025,1,Jan,Q1,39.63685047276379
ORD004390,2025-01-06,C0097,Mia Green,P020,Sports Backpack,Sports,North West,Liverpool,1,60.75,0.05,57.71,30.79,26.92,Credit Card,Consumer,2025,1,Jan,Q1,46.64702824467163
ORD005636,2025-01-06,C0248,Charlie Taylor,P008,USB-C Hub,Electronics,North East,Newcastle,1,59.29,0.0,59.29,29.46,29.83,PayPal,Consumer,2025,1,Jan,Q1,50.312025636700966
ORD006398,2025-01-06,C0704,Jack Brown,P012,Bookshelf,Furniture,East Midlands,Nottingham,2,181.82,0.0,363.64,210.8,152.84,Credit Card,Consumer,2025,1,Jan,Q1,42.03057969420306
ORD006747,2025-01-06,C0134,Noah Thomas,P021,Coffee Machine,Home Appliances,Scotland,Aberdeen,1,192.76,0.0,192.76,113.79,78.97,PayPal,Small Business,2025,1,Jan,Q1,40.96804316248184
ORD007718,2025-01-06,C0190,Mason Green,P027,Backpack,Accessories,North West,Preston,2,79.73,0.0,159.46,76.28,83.18,Debit Card,Consumer,2025,1,Jan,Q1,52.163551987959366
ORD008316,2025-01-06,C0320,Thomas Thompson,P030,Smart Watch,Accessories,South East,Brighton,1,239.86,0.0,239.86,134.95,104.91,Credit Card,Small Business,2025,1,Jan,Q1,43.738013841407486
ORD008891,2025-01-06,C0207,Mason Hall,P008,USB-C Hub,Electronics,London,London,4,60.23,0.0,240.92,115.96,124.96,Credit Card,Consumer,2025,1,Jan,Q1,51.86783994687033
ORD008898,2025-01-06,C0505,Mia Hall,P028,Leather Wallet,Accessories,North East,Sunderland,1,55.45,0.0,55.45,25.18,30.27,Debit Card,Small Business,2025,1,Jan,Q1,54.58972046889089
ORD009265,2025-01-06,C0159,Mason Evans,P007,4K Monitor,Electronics,South East,Brighton,2,397.88,0.1,716.18,503.0,213.18,Debit Card,Small Business,2025,1,Jan,Q1,29.76625987880142
ORD009884,2025-01-06,C0103,Isla Clarke,P029,Travel Bag,Accessories,South East,Southampton,4,107.75,0.0,431.0,212.64,218.36,Debit Card,Consumer,2025,1,Jan,Q1,50.66357308584687
ORD010711,2025-01-06,C0600,Liam Lewis,P027,Backpack,Accessories,Scotland,Aberdeen,5,79.38,0.05,377.05,193.25,183.8,PayPal,Consumer,2025,1,Jan,Q1,48.74685055032489
ORD011037,2025-01-06,C0625,Oliver Evans,P003,Wireless Headphones,Electronics,South East,Brighton,1,153.63,0.0,153.63,82.41,71.22,Debit Card,Consumer,2025,1,Jan,Q1,46.35813317711385
ORD011235,2025-01-06,C0769,Ethan Green,P001,Laptop Pro 14,Electronics,South East,Southampton,1,976.41,0.05,927.59,716.67,210.92,Credit Card,Consumer,2025,1,Jan,Q1,22.73849437790403
