Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Customer_Segment
ORD000169,2025-01-19,C0988,Sophia Green,P023,Robot Vacuum,Home Appliances,Wales,Cardiff,2,354.27,0.15,602.26,438.0,164.26,Bank Transfer,Consumer
ORD000170,2025-09-21,C0173,Thomas Green,P010,Standing Desk,Furniture,Scotland,Edinburgh,3,515.4,0.0,1546.2,928.47,617.73,Debit Card,Small Business
ORD000171,2025-08-16,C0150,James Brown,P029,Travel Bag,Accessories,West Midlands,,2,111.24,0.0,222.48,103.9,118.58,Bank Transfer,Consumer
ORD000172,2025-05-26,C0697,Isla Edwards,P004,Bluetooth Speaker,Electronics,East of England,Cambridge,2,89.76,0.15,152.59,96.96,55.63,PayPal,Consumer
ORD000173,2025-09-19,C0734,Lucas Clarke,P012,Bookshelf,Furniture,London,London,1,185.45,0.0,185.45,104.21,81.24,Credit Card,Consumer
ORD000174,2025-11-25,C0752,Sophia Walker,P002,Laptop Air 13,Electronics,North West,Manchester,1,793.53,0.15,674.5,557.17,117.33,Debit Card,Consumer
ORD000175,2025-05-03,C0282,Liam Jones,P006,Wireless Mouse,Electronics,Wales,Cardiff,1,49.75,0.1,44.78,23.24,21.54,Bank Transfer,Consumer
ORD000176,2025-12-19,C0583,Muhammad Hughes,P018,Dumbbell Set,Sports,South East,Southampton,2,81.06,0.05,154.01,87.54,66.47,Debit Card,Small Business
ORD000177,2025-06-16,C0441,James Davies,P013,Filing Cabinet,Furniture,London,London,3,139.0,0.1,375.3,249.63,125.67,Debit Card,Consumer
ORD000178,2025-07-03,C0177,Oliver Thomas,P014,Office Desk,Furniture,Yorkshire,York,1,337.01,0.0,337.01,197.04,139.97,PayPal,Consumer
ORD000179,2025-09-11,C0813,Grace Brown,P028,Leather Wallet,Accessories,South East,Brighton,1,59.8,0.0,59.8,24.64,35.16,Bank Transfer,Consumer
ORD000180,2025-12-26,C0021,Sophie Thomas,P025,Toaster,Home Appliances,North East,Newcastle,2,41.38,0.15,70.35,39.18,31.17,Credit Card,Corporate
ORD000181,2025-04-16,C0607,Olivia Taylor,P006,Wireless Mouse,Electronics,South East,Brighton,1,49.54,0.15,42.11,23.94,18.17,Credit Card,Consumer
ORD000182,2025-04-07,C0658,Jack Taylor,P007,4K Monitor,Electronics,Yorkshire,York,5,398.4,0.15,1693.2,1254.5,438.7,Debit Card,Consumer
ORD000183,2025-11-06,C0135,Olivia Hall,P026,Blender,Home Appliances,London,London,5,67.08,0.0,335.4,174.4,161.0,PayPal,Small Business
ORD000184,2025-12-31,C0287,Mia Thompson,P010,Standing Desk,Furniture,London,London,1,534.04,0.05,507.34,307.27,200.07,Bank Transfer,Consumer
ORD000185,2025-12-27,C0633,George White,P021,Coffee Machine,Home Appliances,London,London,2,199.31,0.1,358.76,230.38,128.38,Debit Card,Consumer
ORD000186,2025-09-22,C0453,Jack Johnson,P001,Laptop Pro 14,Electronics,Yorkshire,Sheffield,2,992.09,0.0,1984.18,1427.12,557.06,Credit Card,Consumer
ORD000187,2025-07-24,C0296,Charlie Roberts,P029,Travel Bag,Accessories,North West,Liverpool,1,112.34,0.1,101.11,53.23,47.88,Credit Card,Consumer
ORD000188,2025-10-14,C0119,Harry Hall,P014,Office Desk,Furniture,South East,Reading,1,334.05,0.0,334.05,196.75,137.3,PayPal,Consumer
ORD000189,2025-09-25,C0764,Ava Johnson,P023,Robot Vacuum,Home Appliances,North East,Middlesbrough,2,342.07,0.0,684.14,448.6,235.54,Credit Card,Consumer
ORD000190,2025-05-18,C0236,Leo Roberts,P019,Fitness Tracker,Sports,Yorkshire,Leeds,2,128.22,0.2,205.15,144.22,60.93,Debit Card,Consumer
ORD000191,2025-11-30,C0916,Amelia Hughes,P015,Running Shoes,Sports,London,London,1,116.06,0.05,110.26,65.44,44.82,Debit Card,Consumer
ORD000192,2025-01-01,C0087,George Thomas,P004,Bluetooth Speaker,Electronics,North East,Middlesbrough,1,88.4,0.05,83.98,49.28,34.7,Credit Card,Small Business
ORD000193,2025-03-17,C0027,Jacob Hughes,P021,Coffee Machine,Home Appliances,Yorkshire,Sheffield,4,197.69,0.0,790.76,455.28,335.48,Debit Card,Small Business
ORD000194,2025-02-12,C0424,Muhammad Jones,P004,Bluetooth Speaker,Electronics,North West,Liverpool,2,89.08,0.0,178.16,95.88,82.28,PayPal,Corporate
ORD000195,2025-10-22,C0715,James Brown,P004,Bluetooth Speaker,Electronics,South West,Exeter,1,87.79,0.1,79.01,48.01,31.0,Debit Card,Consumer
ORD000196,2025-02-24,C0760,Grace Hall,P001,Laptop Pro 14,Electronics,London,London,2,1024.73,0.1,1844.51,1443.98,400.53,Credit Card,Consumer
ORD000197,2025-12-29,C0854,Mia Thomas,P009,Office Chair,Furniture,North West,Preston,2,249.69,0.0,499.38,290.0,209.38,Credit Card,Corporate
ORD000198,2025-12-25,C0956,Sophia Taylor,P007,4K Monitor,Electronics,South East,Southampton,4,395.38,0.1,1423.37,1016.12,407.25,PayPal,Consumer
ORD000199,2025-10-17,C0007,Liam Hall,P024,Electric Kettle,Home Appliances,West Midlands,Wolverhampton,3,51.21,0.05,145.95,74.55,71.4,Credit Card,Consumer
ORD000200,2025-01-23,C0931,Grace Wilson,P005,Mechanical Keyboard,Electronics,West Midlands,Wolverhampton,1,116.03,0.05,110.23,64.92,45.31,Debit Card,Corporate
ORD000201,2025-11-15,C0349,Amelia Hughes,P005,Mechanical Keyboard,Electronics,South West,Exeter,3,120.24,0.1,324.65,191.13,133.52,Credit Card,Small Business
ORD000202,2025-08-17,C0640,Isla Johnson,P006,Wireless Mouse,Electronics,London,London,1,47.31,0.2,37.85,23.89,13.96,Bank Transfer,Consumer
ORD000203,2025-09-16,C0779,Jacob White,P010,Standing Desk,Furniture,Wales,Cardiff,1,511.57,0.05,485.99,308.81,177.18,Bank Transfer,Corporate
ORD000204,2025-01-27,C0341,Jack Taylor,P002,Laptop Air 13,Electronics,East Midlands,Leicester,1,780.49,0.1,702.44,572.47,129.97,Credit Card,Small Business
ORD000205,2025-02-15,C0415,Thomas White,P002,Laptop Air 13,Electronics,East of England,Ipswich,2,796.95,0.15,1354.82,1109.08,245.74,PayPal,Corporate
ORD000206,2025-05-17,C0344,James Roberts,P011,Desk Lamp,Furniture,London,London,1,69.51,0.05,66.03,32.43,33.6,Debit Card,Consumer
ORD000207,2025-04-02,C0802,Amelia Green,P008,USB-C Hub,Electronics,Scotland,Glasgow,1,56.97,0.15,48.42,28.21,20.21,Credit Card,Consumer
ORD000208,2025-09-07,C0408,Sophia Brown,P021,Coffee Machine,Home Appliances,Yorkshire,York,2,205.42,0.05,390.3,231.42,158.88,Credit Card,Consumer
ORD000209,2025-12-31,C0443,Mason Taylor,P009,Office Chair,Furniture,East of England,Norwich,1,245.41,0.1,220.87,146.22,74.65,Debit Card,Consumer
ORD000210,2025-11-09,C0925,Chloe Jones,P016,Training Shoes,Sports,Scotland,Edinburgh,5,99.21,0.1,446.44,266.3,180.14,Credit Card,Small Business
ORD000211,2025-08-25,C0471,Mason Jones,P002,Laptop Air 13,Electronics,South West,Plymouth,4,830.0,0.1,2988.0,2282.92,705.08,PayPal,Small Business
ORD000212,2025-08-26,C0578,Freya Lewis,P011,Desk Lamp,Furniture,East of England,Norwich,2,69.12,0.05,131.33,63.6,67.73,Debit Card,Small Business
ORD000213,2025-12-14,C0731,Emily Davies,P011,Desk Lamp,Furniture,South West,Bristol,1,71.62,0.05,68.04,31.62,36.42,Debit Card,Corporate
ORD000214,2025-09-20,C0351,Charlie Clarke,P012,Bookshelf,Furniture,South West,Exeter,4,178.83,0.0,715.32,430.96,284.36,PayPal,Corporate
ORD000215,2025-03-16,C0501,Leo Wilson,P006,Wireless Mouse,Electronics,South West,Plymouth,4,48.45,0.0,193.8,95.92,97.88,Debit Card,Corporate
ORD000216,2025-04-23,C0527,Chloe Clarke,P019,Fitness Tracker,Sports,Scotland,Glasgow,3,130.91,0.0,392.73,220.98,171.75,PayPal,Consumer
ORD000217,2025-12-17,C0848,Sophia Evans,P017,Yoga Mat,Sports,Scotland,Glasgow,1,39.02,0.15,33.17,17.84,15.33,PayPal,Consumer
ORD000218,2025-09-28,C0914,Lily Wright,P024,Electric Kettle,Home Appliances,London,London,4,46.34,0.0,185.36,96.96,88.4,Credit Card,Consumer
ORD000219,2025-07-11,C0453,Jack Johnson,P009,Office Chair,Furniture,North East,Middlesbrough,1,248.86,0.1,223.97,149.36,74.61,Credit Card,Consumer
ORD000220,2025-08-17,C0059,Leo Hall,P022,Air Fryer,Home Appliances,London,London,2,122.13,0.0,244.26,140.54,103.72,Debit Card,Small Business
ORD000221,2025-12-23,C0077,Isla Wright,P008,USB-C Hub,Electronics,Yorkshire,Sheffield,2,57.58,0.1,103.64,58.04,45.6,PayPal,Consumer
ORD000222,2025-06-07,C0118,Jack Johnson,P009,Office Chair,Furniture,Yorkshire,Leeds,3,247.44,0.0,742.32,418.8,323.52,Credit Card,Corporate
ORD000223,2025-09-02,C0911,Chloe Davies,P011,Desk Lamp,Furniture,South West,Exeter,2,66.96,0.1,120.53,64.78,55.75,Debit Card,Small Business
ORD000224,2025-11-18,C0069,Charlie Smith,P028,Leather Wallet,Accessories,South East,Brighton,1,58.7,0.15,49.9,25.14,24.76,Credit Card,Consumer
ORD000225,2025-07-10,C0434,Lily Hall,P019,Fitness Tracker,Sports,London,London,1,128.93,0.0,128.93,70.31,58.62,PayPal,Consumer
ORD000226,2025-01-19,C0582,Thomas Taylor,P004,Bluetooth Speaker,Electronics,West Midlands,Wolverhampton,1,88.72,0.0,88.72,48.53,40.19,Debit Card,Small Business
ORD000227,2025-05-26,C0186,Harry Hughes,P009,Office Chair,Furniture,Scotland,Glasgow,3,251.56,0.0,754.68,447.12,307.56,Credit Card,Corporate
ORD000228,2025-02-06,C0583,Muhammad Hughes,P018,Dumbbell Set,Sports,Wales,Swansea,2,77.42,0.0,154.84,86.56,68.28,Bank Transfer,Small Business
ORD000229,2025-01-17,C0205,James Wright,P029,Travel Bag,Accessories,Northern Ireland,Derry,2,109.89,0.0,219.78,102.86,116.92,Credit Card,Consumer
ORD000230,2025-05-10,C0523,Ella Wilson,P030,Smart Watch,Accessories,London,London,2,221.6,0.05,421.04,271.42,149.62,Credit Card,Consumer
ORD000231,2025-11-17,C0937,Lucas Taylor,P027,Backpack,Accessories,West Midlands,Coventry,1,78.19,0.15,66.46,37.86,28.6,Debit Card,Small Business
ORD000232,2025-07-03,C0990,Freya Wright,P009,Office Chair,Furniture,Scotland,Edinburgh,3,246.64,0.05,702.92,437.46,265.46,Debit Card,Consumer
ORD000233,2025-12-22,C0200,George White,P021,Coffee Machine,Home Appliances,Yorkshire,Sheffield,3,191.46,0.05,545.66,349.29,196.37,PayPal,Small Business
ORD000234,2025-11-19,C0362,Muhammad Walker,P026,Blender,Home Appliances,London,London,1,69.96,0.0,69.96,35.09,34.87,Credit Card,Consumer
ORD000235,2025-12-05,C0216,Jack Hughes,P014,Office Desk,Furniture,North West,Manchester,1,326.39,0.1,293.75,194.52,99.23,PayPal,Consumer
ORD000236,2025-06-02,C0195,Charlie Johnson,P004,Bluetooth Speaker,Electronics,London,London,1,89.75,0.0,89.75,47.34,42.41,Credit Card,Consumer
ORD000237,2025-12-14,C0836,Mason Thomas,P005,Mechanical Keyboard,Electronics,London,London,1,113.43,0.05,107.76,66.82,40.94,Debit Card,Consumer
ORD000238,2025-04-07,C0384,Thomas Evans,P029,Travel Bag,Accessories,Scotland,Aberdeen,1,112.22,0.0,112.22,51.75,60.47,Debit Card,Consumer
ORD000239,2025-03-11,C0933,Thomas Davies,P015,Running Shoes,Sports,South East,Reading,3,119.76,0.05,341.32,196.92,144.4,Credit Card,Corporate
ORD000240,2025-09-09,C0797,Charlie Hughes,P016,Training Shoes,Sports,Yorkshire,York,1,95.12,0.0,95.12,54.0,41.12,Bank Transfer,Consumer
ORD000241,2025-05-28,C0113,Olivia Roberts,P009,Office Chair,Furniture,South East,Reading,4,255.05,0.0,1020.2,580.24,439.96,Debit Card,Small Business
ORD000242,2025-10-29,C0124,Isla Johnson,P012,Bookshelf,Furniture,London,London,1,179.81,0.05,170.82,103.56,67.26,Credit Card,Consumer
ORD000243,2025-06-30,C0808,Sophia Edwards,P002,Laptop Air 13,Electronics,North West,Manchester,2,793.59,0.1,1428.46,1104.4,324.06,Debit Card,Consumer
ORD000244,2025-02-19,C0589,George Wright,P017,Yoga Mat,Sports,West Midlands,Wolverhampton,1,38.57,0.0,38.57,17.2,21.37,Credit Card,Consumer
ORD000245,2025-07-18,C0513,Lucas Wright,P004,Bluetooth Speaker,Electronics,East of England,Norwich,5,85.91,0.0,429.55,245.2,184.35,Credit Card,Consumer
ORD000246,2025-09-13,C0612,James Wright,P009,Office Chair,Furniture,Northern Ireland,Derry,2,247.09,0.05,469.47,287.42,182.05,Bank Transfer,Consumer
ORD000247,2025-01-28,C0802,Amelia Green,P025,Toaster,Home Appliances,North West,Manchester,1,40.43,0.05,38.41,19.97,18.44,Debit Card,Consumer
ORD000248,2025-11-23,C0771,Emily Edwards,P018,Dumbbell Set,Sports,South West,Exeter,2,80.9,0.15,137.53,85.06,52.47,Debit Card,Consumer
ORD000249,2025-06-06,C0600,Liam Lewis,P017,Yoga Mat,Sports,Yorkshire,York,1,37.75,0.0,37.75,17.63,20.12,Debit Card,Consumer
ORD000250,2025-04-06,C0598,Harry Roberts,P006,Wireless Mouse,Electronics,London,London,1,48.98,0.05,46.53,23.19,23.34,Debit Card,Consumer
ORD000251,2025-12-04,C0733,Mia Green,P028,Leather Wallet,Accessories,London,London,4,58.42,0.15,198.63,102.56,96.07,Debit Card,Consumer
ORD000252,2025-05-06,C0329,Sophia Wilson,P024,Electric Kettle,Home Appliances,Wales,Cardiff,1,49.95,0.1,44.96,24.7,20.26,Credit Card,Consumer
ORD000253,2025-06-01,C0788,Harry Walker,P004,Bluetooth Speaker,Electronics,London,London,1,87.63,0.05,83.25,47.98,35.27,Debit Card,Consumer
ORD000254,2025-08-11,C0830,Mason White,P013,Filing Cabinet,Furniture,London,London,2,140.12,0.1,252.22,161.18,91.04,Debit Card,Small Business
ORD000255,2025-11-11,C0207,Mason Hall,P004,Bluetooth Speaker,Electronics,Yorkshire,York,1,91.95,0.15,78.16,48.24,29.92,Debit Card,Consumer
ORD000256,2025-07-12,C0344,James Roberts,P023,Robot Vacuum,Home Appliances,South East,Southampton,1,366.43,0.0,366.43,220.44,145.99,PayPal,Consumer
ORD000257,2025-03-02,C0015,Mason Hughes,P011,Desk Lamp,Furniture,South East,Oxford,1,66.1,0.0,66.1,32.1,34.0,Credit Card,Small Business
ORD000258,2025-12-13,C0365,Emily Edwards,P023,Robot Vacuum,Home Appliances,North West,Preston,3,337.94,0.2,811.06,632.79,178.27,Credit Card,Consumer
ORD000259,2025-12-03,C0833,Ethan Hall,P014,Office Desk,Furniture,Yorkshire,York,1,338.86,0.0,338.86,194.5,144.36,Credit Card,Consumer
ORD000260,2025-07-15,C0469,Harry White,P017,Yoga Mat,Sports,East of England,Cambridge,1,39.96,0.0,39.96,17.69,22.27,Debit Card,Consumer
ORD000261,2025-02-19,C0713,Oliver Jones,P022,Air Fryer,Home Appliances,Yorkshire,Leeds,2,126.0,0.0,252.0,143.18,108.82,Debit Card,Consumer
ORD000262,2025-12-03,C0161,Ethan Brown,P003,Wireless Headphones,Electronics,East of England,Norwich,2,154.08,0.15,261.94,169.4,92.54,Credit Card,Consumer
ORD000263,2025-05-27,C0995,Liam Thompson,P005,Mechanical Keyboard,Electronics,South East,Southampton,2,114.34,0.0,228.68,128.58,100.1,Bank Transfer,Consumer
ORD000264,2025-12-18,C0766,Muhammad Hall,P023,Robot Vacuum,Home Appliances,Yorkshire,Sheffield,1,342.64,0.1,308.38,222.55,85.83,Debit Card,Small Business
ORD000265,2025-11-11,C0980,Sophia Smith,P003,Wireless Headphones,Electronics,Wales,Cardiff,4,145.96,0.1,525.46,334.16,191.3,Debit Card,Small Business
ORD000266,2025-04-14,C0961,Jacob Thompson,P003,Wireless Headphones,Electronics,Scotland,Edinburgh,2,151.72,0.05,288.27,165.96,122.31,Credit Card,Consumer
ORD000267,2025-04-21,C0776,Liam Jones,P013,Filing Cabinet,Furniture,North East,Middlesbrough,3,133.95,0.0,401.85,241.35,160.5,Credit Card,Consumer
ORD000268,2025-01-02,C0572,Charlie Roberts,P005,Mechanical Keyboard,Electronics,Northern Ireland,Derry,1,122.54,0.1,110.29,64.85,45.44,Credit Card,Consumer
ORD000269,2025-11-10,C0768,Grace Thomas,P021,Coffee Machine,Home Appliances,East of England,Norwich,1,187.34,0.1,168.61,116.63,51.98,Debit Card,Consumer
ORD000270,2025-03-29,C0565,Emily Lewis,P023,Robot Vacuum,Home Appliances,West Midlands,Coventry,3,347.48,0.2,833.95,652.77,181.18,Credit Card,Consumer
ORD000271,2025-12-27,C0165,Isla Thompson,P028,Leather Wallet,Accessories,East of England,Norwich,1,61.33,0.0,61.33,24.6,36.73,PayPal,Consumer
ORD000272,2025-10-24,C0970,Sophie Walker,P001,Laptop Pro 14,Electronics,East of England,Norwich,1,991.2,0.0,991.2,734.67,256.53,Bank Transfer,Consumer
ORD000273,2025-05-05,C0193,Leo Thomas,P025,Toaster,Home Appliances,Wales,Cardiff,2,39.28,0.05,74.63,39.84,34.79,Credit Card,Consumer
ORD000274,2025-04-22,C0276,Leo Edwards,P009,Office Chair,Furniture,Scotland,Glasgow,2,267.14,0.1,480.85,282.28,198.57,Credit Card,Consumer
ORD000275,2025-06-16,C0256,Noah Taylor,P015,Running Shoes,Sports,London,London,2,121.27,0.05,230.41,132.3,98.11,Debit Card,Consumer
ORD000276,2025-12-10,C0615,Mason Walker,P007,4K Monitor,Electronics,Yorkshire,Leeds,3,402.74,0.1,1087.4,777.36,310.04,Credit Card,Small Business
ORD000277,2025-05-12,C0099,George Lewis,P005,Mechanical Keyboard,Electronics,North East,Middlesbrough,1,119.84,0.0,119.84,66.06,53.78,Credit Card,Small Business
ORD000278,2025-10-15,C0976,Freya Thomas,P017,Yoga Mat,Sports,Wales,Swansea,3,37.57,0.0,112.71,54.42,58.29,Debit Card,Corporate
ORD000279,2025-10-22,C0621,Noah Jones,P003,Wireless Headphones,Electronics,London,London,1,149.2,0.05,141.74,84.85,56.89,Debit Card,Consumer
ORD000280,2025-08-24,C0858,Olivia Thompson,P028,Leather Wallet,Accessories,North East,Sunderland,2,60.88,0.05,115.67,50.4,65.27,Credit Card,Consumer
ORD000281,2025-09-27,C0253,Olivia Johnson,P024,Electric Kettle,Home Appliances,London,London,1,46.84,0.05,44.5,25.28,19.22,Credit Card,Consumer
ORD000282,2025-12-10,C0157,Lucas White,P020,Sports Backpack,Sports,South West,Bristol,1,61.65,0.1,55.48,31.55,23.93,Debit Card,Consumer
ORD000283,2025-02-12,C0598,Harry Roberts,P004,Bluetooth Speaker,Electronics,Wales,Newport,4,87.45,0.0,349.8,191.76,158.04,Credit Card,Consumer
ORD000284,2025-12-26,C0481,Chloe Johnson,P026,Blender,Home Appliances,South East,Oxford,1,66.21,0.05,62.9,35.52,27.38,Credit Card,Consumer
ORD000285,2025-09-20,C0935,Sophia Walker,P007,4K Monitor,Electronics,London,London,1,388.77,0.0,388.77,252.94,135.83,Debit Card,Small Business
ORD000286,2025-07-22,C0475,Harry Wright,P021,Coffee Machine,Home Appliances,South West,Bristol,3,200.23,0.05,570.66,344.28,226.38,Credit Card,Consumer
ORD000287,2025-12-17,C0868,Sophie Wright,P001,Laptop Pro 14,Electronics,North East,Newcastle,4,964.49,0.0,3857.96,2857.04,1000.92,Debit Card,Corporate
ORD000288,2025-04-06,C0548,Liam Walker,P005,Mechanical Keyboard,Electronics,North East,Sunderland,2,113.83,0.0,227.66,130.4,97.26,Bank Transfer,Consumer
ORD000289,2025-12-21,C0443,Mason Taylor,P025,Toaster,Home Appliances,North West,Liverpool,1,39.23,0.0,39.23,20.57,18.66,Credit Card,Consumer
ORD000290,2025-07-05,C0062,Ella White,P029,Travel Bag,Accessories,South East,Brighton,3,107.42,0.0,322.26,150.66,171.6,Debit Card,Consumer
ORD000291,2025-08-22,C0129,Lucas Wilson,P027,Backpack,Accessories,Scotland,Glasgow,4,77.85,0.0,311.4,150.8,160.6,Debit Card,Corporate
ORD000292,2025-03-18,C0291,Harry Evans,P002,Laptop Air 13,Electronics,London,London,1,785.76,0.0,785.76,576.15,209.61,Debit Card,Corporate
ORD000293,2025-02-03,C0031,George Evans,P015,Running Shoes,Sports,Yorkshire,Sheffield,1,119.22,0.0,119.22,65.04,54.18,Debit Card,Consumer
ORD000294,2025-12-01,C0308,Ava Taylor,P024,Electric Kettle,Home Appliances,West Midlands,Wolverhampton,1,48.37,0.15,41.11,25.34,15.77,Credit Card,Consumer
ORD000295,2025-07-12,C0069,Charlie Smith,P002,Laptop Air 13,Electronics,Yorkshire,Sheffield,1,791.24,0.0,791.24,572.41,218.83,PayPal,Consumer
ORD000296,2025-11-19,C0690,Liam Clarke,P022,Air Fryer,Home Appliances,North West,Preston,3,127.14,0.15,324.21,210.99,113.22,Debit Card,Consumer
ORD000297,2025-05-12,C0753,Ethan Johnson,P027,Backpack,Accessories,North West,Manchester,1,77.7,0.05,73.82,37.68,36.14,Credit Card,Consumer
ORD000298,2025-05-05,C0340,Ella Green,P018,Dumbbell Set,Sports,East Midlands,Nottingham,1,76.96,0.15,65.42,43.05,22.37,Debit Card,Consumer
ORD000299,2025-10-03,C0618,Ethan Hughes,P006,Wireless Mouse,Electronics,North West,Preston,3,47.71,0.0,143.13,71.85,71.28,Credit Card,Small Business
ORD000300,2025-02-09,C0997,Harry Johnson,P022,Air Fryer,Home Appliances,East of England,Norwich,2,127.54,0.1,229.57,140.16,89.41,PayPal,Consumer
ORD000301,2025-07-13,C0541,Freya Walker,P028,Leather Wallet,Accessories,East Midlands,Derby,4,57.01,0.0,228.04,100.32,127.72,PayPal,Consumer
ORD000302,2025-08-31,C0999,Lucas Clarke,P019,Fitness Tracker,Sports,London,London,3,121.14,0.0,363.42,212.82,150.6,Credit Card,Consumer
ORD000303,2025-07-21,C0558,Ethan White,P011,Desk Lamp,Furniture,Scotland,Aberdeen,1,69.52,0.05,66.04,32.49,33.55,Debit Card,Consumer
ORD000304,2025-02-13,C0588,Olivia Thomas,P021,Coffee Machine,Home Appliances,East of England,Ipswich,1,189.79,0.05,180.3,114.44,65.86,Bank Transfer,Consumer
ORD000305,2025-08-19,C0976,Freya Thomas,P002,Laptop Air 13,Electronics,Scotland,Aberdeen,6,798.21,0.05,4549.8,3382.32,1167.48,Debit Card,Corporate
ORD000306,2025-09-14,C0309,Evie White,P004,Bluetooth Speaker,Electronics,North East,Middlesbrough,1,90.06,0.05,85.56,48.0,37.56,Credit Card,Consumer
ORD000307,2025-10-24,C0493,Muhammad Hughes,P007,4K Monitor,Electronics,Northern Ireland,Derry,3,401.73,0.05,1144.93,764.91,380.02,Credit Card,Small Business
ORD000308,2025-04-25,C0639,Mason Wright,P029,Travel Bag,Accessories,Northern Ireland,Belfast,1,110.32,0.15,93.77,51.8,41.97,Debit Card,Consumer
ORD000309,2025-11-25,C0402,Muhammad Edwards,P020,Sports Backpack,Sports,South East,Southampton,4,57.7,0.15,196.18,125.24,70.94,Credit Card,Small Business
ORD000310,2025-07-01,C0242,Olivia Hughes,P030,Smart Watch,Accessories,Northern Ireland,Derry,1,233.28,0.0,233.28,135.12,98.16,Credit Card,Consumer
ORD000311,2025-05-17,C0637,Ella White,P018,Dumbbell Set,Sports,East Midlands,Derby,1,79.43,0.05,75.46,42.83,32.63,Credit Card,Consumer
ORD000312,2025-10-22,C0808,Sophia Edwards,P003,Wireless Headphones,Electronics,South West,Bristol,1,152.27,0.0,152.27,83.09,69.18,Debit Card,Consumer
ORD000313,2025-07-04,C0057,Charlie Clarke,P016,Training Shoes,Sports,North East,Newcastle,3,98.05,0.0,294.15,160.59,133.56,Credit Card,Consumer
ORD000314,2025-03-21,C0256,Noah Taylor,P006,Wireless Mouse,Electronics,South East,Southampton,2,49.58,0.0,99.16,47.5,51.66,Credit Card,Consumer
ORD000315,2025-01-10,C0023,Lily Wright,P020,Sports Backpack,Sports,London,London,1,59.97,0.0,59.97,30.5,29.47,Credit Card,Consumer
